Catigurìa:Mediuevu	Middle Ages
Mediu Urienti	Middle East
Category:Mediu Urienti	Middle East
Miguel de Cervantes	Miguel de Cervantes
Milanu	Milan
Jolu di San Jàbbucu	Milky Way
Minirali	Mineral
Minsk	Minsk
Minutu	Minute
Specchiu	Mirror
Mulisi	Molise
Molibdenu	Molybdenum
Munarchìa	Monarchy
Dinaru (munita antica)	Money
Mongolia	Mongolia
Monocotyledon	Monocotyledon
Monòpuli (jocu)	Monopoly (game)
Monoteismu	Monotheism
Montenegru	Montenegro
Catigurìa:Montenegru	Montenegro
Muntividèu	Montevideo
Montréal	Montreal
Luna	Moon
Maroccu	Morocco
Mosàicu	Mosaic
Mosca (Russia)	Moscow
Muschea	Mosque
Etna (vulcanu)	Mount Etna
Everest	Mount Everest
Visuviu	Mount Vesuvius
Mozambicu	Mozambique
Maumettu	Muhammad
Muhammad Ali	Muhammad Ali
Mulu	Mule
Mònacu	Munich
Mùsica	Music
Catigurìa:Mùsica	Music
Musicisti cèlibbri	Musician
Tramutamentu (canciamentu)	Mutation
Mituluggìa	Mythology
N	N
N'Djamena	N'Djamena
Chiovu	Nail (fastener)
Namibbia	Namibia
Nancy	Nancy
Nantes	Nantes
Nàpuli	Naples
NSA	National Security Agency
Parcu nazziunali	National park
Nùmmuru naturali	Natural number
Scienzi naturali	Natural science
Natura (cumplessu naturali)	Nature
Nauru	Nauru
Catigurìa:Nazzismu	Nazism
Homo neanderthalensis	Neanderthal
Nebraska	Nebraska
Neil Armstrong	Neil Armstrong
Nelson Mandela	Nelson Mandela
Neodimiu	Neodymium
Neoluggismu	Neologism
Nepal	Nepal
Nettunu (pianeta)	Neptune
Nettuniu	Neptunium
Niruni	Nero
Nidu	Nest
Paisi Vasci	Netherlands
Neutrinu	Neutrino
Neutroni	Neutron
Nova Delhi	New Delhi
New Orleans	New Orleans
New South Wales	New South Wales
Novu Tistamentu	New Testament
Nova York	New York City
Nova Zilanna	New Zealand
Newport	Newport
Cascati dû Niagara	Niagara Falls
Nicaragua	Nicaragua
Nizza (Francia)	Nice
Nichel	Nickel
Nicculò Cupèrnicu	Nicolaus Copernicus
Niger	Niger
Nigeria	Nigeria
Notti	Night
Nilu	Nile
Niobiu	Niobium
Azzotu	Nitrogen
Premiu Nobel	Nobel Prize
Catigurìa:Premi Nobel	Nobel Prize
Ìsula Norfolk	Norfolk Island
Africa dû Nord	North Africa
Amèrica dû Nord	North America
Category:Amèrica sittintriunali	North America
North Carolina	North Carolina
Corea dû Nord	North Korea
Mari dû nord	North Sea
Norveggia	Norway
Nasu (anatumìa)	Nose
Rumanzu	Novel
Nuvèmmiru	November
1 di nuvèmmiru	November 1
11 di nuvèmmiru	November 11
2 di nuvèmmiru	November 2
5 di nuvèmmiru	November 5
Nùmmuru	Number
O	O
OPEC	OPEC
Ossirvatoriu astronòmicu	Observatory
Rasolu di Occam	Occam's razor
Ocèanu	Ocean
Oceania	Oceania
Catigurìa:Oceania	Oceania
Uttùviru	October
12 di uttùviru	October 12
24 di uttùviru	October 24
Ulissi (Odissea)	Odysseus
Odissia	Odyssey
Ohio	Ohio
Anticu Tistamentu	Old Testament
Uliva	Olive
Jòcura Olìmpici	Olympic Games
Catigurìa:Jòcura Olìmpici	Olympics
Uman	Oman
Nubbi di Oort	Oort cloud
Cantanti lìrici	Opera
Loppiu	Opium
Òttica	Optics
Aranciuni	Orange (colour)
Òrbita	Orbit
Orca	Orca
Òrdini (bioluggìa)	Order (biology)
Chìmica urgànica	Organic chemistry
Organismu	Organism
Origami	Origami
Osaka	Osaka
Osama bin Laden	Osama bin Laden
Oscar Wilde	Oscar Wilde
Osiride	Osiris
Oslu	Oslo
Òsmiu	Osmium
Osteichthyes	Osteichthyes
Otto von Bismarck	Otto von Bismarck
Oxford	Oxford
Ossìgginu	Oxygen
P	P
Pablu Neruda	Pablo Neruda
Pablu Picassu	Pablo Picasso
Pàduva	Padua
Catigurìa:Pittura	Painting
Pakistan	Pakistan
Palau (statu)	Palau
Palermu	Palermo
Palistina	Palestine
Palladiu (elementu)	Palladium
Panamà	Panama
Canali di Panamá	Panama Canal
Papiru	Papyrus
Pirgamena	Parchment
Pariggi	Paris
Passeriformi	Passerine
Paul Klee	Paul Klee
Paul McCartney	Paul McCartney
Pàulu di Tarsu	Paul the Apostle
Paci	Peace
Perna	Pearl
Guerra dû Peloponnesu	Peloponnesian War
Catigurìa:Biografìi	People
Ciàuru	Perfume
Pèricli	Pericles
Gulfu Pèrsicu	Persian Gulf
Perù	Peru
Peter Paul Rubens	Peter Paul Rubens
Francescu Petrarca	Petrarch
Àcitu fènicu	Phenol
Filippu II di Spagna	Philip II of Spain
Filusufìa	Philosophy
Catigurìa:Filusufìa	Philosophy
Finici	Phoenicia
Fonoluggìa	Phonology
Fosfuru	Phosphorus
Fotu	Photography
Catigurìa:Fotugrafìa	Photography
Fotoni	Photon
Filu (bioluggìa)	Phylum
Fìsica	Physics
Catigurìa:Fìsica	Physics
Fisioluggìa	Physiology
Pi grecu	Pi
Chianuforti	Piano
Piemunti (riggiuni)	Piedmont
Pisa	Pisa
Pianeta	Planet
Plantae	Plant
Plàtinu	Platinum
Platuni	Plato
Plutoni	Pluto
Plutoniu	Plutonium
Plymouth	Plymouth
Purmunìa	Pneumonia
Po	Po River
Vilenu	Poison
Poker	Poker
Pulonia	Poland
Polizzia	Police
Pulìtica	Politics
Catigurìa:Pulìtica	Politics
Poloniu	Polonium
Politeismu	Polytheism
Punica granatum	Pomegranate
Papa	Pope
Populus	Poplar
Ritrattu	Portrait
CAP	Postal code
Putassiu	Potassium
Puvireddu	Poverty
Praseodimiu	Praseodymium
Preistoria	Prehistory
Catigurìa:Pristoria	Prehistory
Prisidenti dâ Mèrica	President of the United States
Primates	Primate
Nùmmuru primu	Prime number
Carciareri	Prison
Pruggettu	Project
Promezziu	Promethium
Prupaganna	Propaganda
Protoattiniu	Protactinium
Chiesi Prutistanti	Protestantism
Prutoni	Proton
Psicoluggìa	Psychology
Ptah	Ptah
Tulumeu	Ptolemy
Portu Ricu	Puerto Rico
Pyongyang	Pyongyang
Pirinèi	Pyrenees
Petra fucali	Pyrite
Pitàgura	Pythagoras
Q	Q
Qatar	Qatar
Miccànica quantìstica	Quantum mechanics
Québec	Quebec
Quetzalcoatl	Quetzalcoatl
R	R
Razzismu	Racism
Ràdiu (elementu)	Radium
Radon	Radon
Acqua (chiuvuta)	Rain
Arcu di Nuè	Rainbow
Raffaellu Sanziu	Raphael
Nùmmuru razziunali	Rational number
Ravenna	Ravenna
Nùmmuru riali	Real number
Rittànculu	Rectangle
Russu	Red
Mari Russu	Red Sea
Spustamentu versu lu russu	Redshift
Spustamentu versu lu russu	Redshift (disambiguation)
Rifrazzioni	Refraction
Reggae	Reggae
Riggiuni	Region
Reims	Reims
Riliggiuni	Religion
Catigurìa:Riliggiuni	Religion
Sucità Riliggiusa di l'Amici	Religious Society of Friends
Rembrandt	Rembrandt
Rinascimentu	Renaissance
Reptilia	Reptile
Ripùbbrica	Republic
Taiwan	Republic of China
Irlanda	Republic of Ireland
Concu	Republic of the Congo
Reniu	Rhenium
Rodi	Rhodes
Rodiu	Rhodium
Rummu	Rhombus
Ringo Starr	Ringo Starr
Rio de Janeiro	Rio de Janeiro
Tamiggi	River Thames
Roald Amundsen	Roald Amundsen
Robert Falcon Scott	Robert Falcon Scott
Carta, Forficia e Petra	Rock
Rock and roll	Rock and roll
Mùsica rock	Rock music
Roentgeniu	Roentgenium
Chiesa Cattòlica Rumana	Roman Catholic Church
Mpiru rumanu	Roman Empire
Drittu rumanu	Roman law
Rumanìa	Romania
Catigurìa:Rumania	Romania
Rumanticismu	Romanticism
Roma	Rome
Ronald Reagan	Ronald Reagan
Tettu	Roof
Rosario	Rosario
Rosa (butànica)	Rose
Rostock	Rostock
Rubidiu	Rubidium
Russia	Russia
Ruteniu	Ruthenium
Rutherfordiu	Rutherfordium
Ruanna	Rwanda
S	S
Saddam Hussein	Saddam Hussein
Sahara	Sahara
Saint Kitts e Nevis	Saint Kitts and Nevis
San Pietruburgu	Saint Petersburg
Saint Vincent e Grenadine	Saint Vincent and the Grenadines
Saladinu	Saladin
Salernu	Salerno
Sputazza	Saliva
Salisburgu	Salzburg
Samariu	Samarium
San Franciscu	San Francisco
San Marinu	San Marino
Rina	Sand
Sandru Botticelli	Sandro Botticelli
Santiagu dû Cili	Santiago
Palamita	Sardine
Sardigna	Sardinia
Satèlliti artificiali	Satellite
Sàtira	Satire
Saturnu	Saturn
Sàtiru (mituluggìa)	Satyr
Sarsa	Sauce
Arabbia Saudita	Saudi Arabia
Catigurìa:Arabbia Saudita	Saudi Arabia
Scandinavia	Scandinavia
Scandiu	Scandium
Scola	School
Scienza	Science
Catigurìa:Scienzi	Science
Fòrficia	Scissors
Scurpiuni	Scorpion
Scozzia	Scotland
Scultura	Sculpture
Catigurìa:Scultura	Sculpture
Mari	Sea
Seaborgiu	Seaborgium
Muturi di circata	Search engine
Secunnu	Second
Simenta	Seed
Sileniu	Selenium
Senegal	Senegal
Seoul	Seoul
Carachiri	Seppuku
Sittèmmiru	September
11 di sittèmmiru	September 11
17 di sittèmmiru	September 17
29 di sittèmmiru	September 29
Succissioni (matimatica)	Sequence
Serbia	Serbia
Serbia e Montenegru	Serbia and Montenegro
Seri (matimatica)	Series (mathematics)
Nzemi	Set
Sessu	Sex
Sissismu	Sexism
Shanghai	Shanghai
Shintuismu	Shinto
Troffa	Shrub
Sibberia	Siberia
Sichuan	Sichuan
Sicilia	Sicily
Catigurìa:Sicilia	Sicily
Serra Liuni	Sierra Leone
Sigmund Freud	Sigmund Freud
Siliciu	Silicon
Sita	Silk
Argentu	Silver
Piccatu	Sin
Sinai	Sinai Peninsula
Singapura	Singapore
Sirenia	Sirenia
Peddi	Skin
Schiavismu	Slavery
Sonnu	Sleep
Slovenia	Slovenia
Scursuni	Snake
Sucialismu	Socialism
Category:Sucità	Society
Sucitati	Society
Gesuiti	Society of Jesus
Socioluggìa	Sociology
Sòcrati	Socrates
Sodiu	Sodium
Cloruru di sodiu	Sodium chloride
Sistema sulari	Solar System
Ventu sulari	Solar wind
Solidarność	Solidarity
Ìsuli Salamuni	Solomon Islands
Somalia	Somalia
Sophia Loren	Sophia Loren
Arma	Soul
Catigurìa:Africa dû Sud	South Africa
Amèrica dû Sud	South America
Catigurìa:Amèrica miridiunali	South America
South Australia	South Australia
Corea dû Sud	South Korea
Polu Sud	South Pole
Asia dû Sud-est	Southeast Asia
Unioni Suviètica	Soviet Union
Spagna	Spain
Catigurìa:Spagna	Spain
Guerra civili spagnola	Spanish Civil War
Speci (bioluggìa)	Species
Araneae	Spider
Mèusa	Spleen
Sport	Sport
Quatratu	Square (geometry)
Sri Lanka	Sri Lanka
Stanley Kubrick	Stanley Kubrick
Stidda (astronumìa)	Star
Statu	State
Statìstica	Statistics
Azzaru	Steel
Stòmmacu	Stomach
Etati dâ Petra	Stone Age
Timpesta (marina)	Storm
Strittu di Missina	Strait of Messina
Fràula	Strawberry
Stronziu	Strontium
Template:Stub	Stub
Sudan	Sudan
Canali di Suez	Suez Canal
Zùccaru	Sugar
Sùrfuru	Sulfur
Sumeri	Sumer
Estati	Summer
Sumo	Sumo
Suli	Sun
Dumìnica	Sunday
Helianthus annuus	Sunflower
Surinami	Suriname
Surrey	Surrey
Hirundinidae	Swallow
Cignu	Swan
Swaziland	Swaziland
Svezzia	Sweden
Natari	Swimming
Svìzzira	Switzerland
Catigurìa:Svìzzira	Switzerland
Sydney	Sydney
Sinagoga	Synagogue
Sarausa	Syracuse
Siria	Syria
T	T
Tàvula	Table (furniture)
Taekwondo	Taekwondo
Taj Mahal	Taj Mahal
Talibbani	Taliban
Tantaliu	Tantalum
Tanzania	Tanzania
Tasmania	Tasmania
Tassinumìa	Taxonomy
Tbilisi	Tbilisi
Tè	Tea
Tecnezziu	Technetium
Techno	Techno
Teheran	Tehran
Tel Aviv	Tel Aviv
Telescopiu	Telescope
Telluriu	Tellurium
Timpiratura (statu tèrmicu)	Temperature
Tennessee	Tennessee
Tennis	Tennis
Terbiu	Terbium
Tirrurìsimu	Terrorism
Texas	Texas
Tailandia	Thailand
Tàlliu	Thallium
Gambia	The Gambia
L'Aia	The Hague
Tiatru	Theatre
Catigurìa:Tiatru	Theatre
Ziana (za)	Theia
Teocrazzìa	Theocracy
Teodosiu	Theodosius I
Tiuluggìa	Theology
Tiurìa di la rilativitati	Theory of relativity
Saluniccu	Thessaloniki
Terzu Munnu	Third World
Thomas Alva Edison	Thomas Edison
Toriu	Thorium
Tucìdidi	Thucydides
Tuliu	Thulium
Puseri	Thumb
Tianjin	Tianjin
Tèviri	Tiber
Tibberiu	Tiberius
Tibet	Tibet
Ticinu (cantuni)	Ticino
Tigri	Tigris
Tempu	Time
Tamerlanu	Timur
Stagnu	Tin
Tirana	Tirana
Titanu	Titan (moon)
Titaniu	Titanium
Togu	Togo
Tochiu	Tokyo
Pumadoru	Tomato
Tonga	Tonga
Tony Blair	Tony Blair
Arnisi	Tool
Torah	Torah
Turnatu	Tornado
Torontu	Toronto
Tour de France	Tour de France
Tours	Tours
Turri	Tower
Turri di Babbeli	Tower of Babel
Cità	Town
Traianu	Trajan
Transìsturi	Transistor
Transilvania	Transylvania
Àrvulu	Tree
Trentu	Trento
Trigunomitrìa	Trigonometry
Trinidad	Trinidad
Trinidad e Tobagu	Trinidad and Tobago
Trìpuli	Tripoli
Trisceli	Triskelion
Guerra di Troia	Trojan War
Trupusfera	Troposphere
Troia	Troy
Tsunami	Tsunami
Tùnisi	Tunis
Tunisìa	Tunisia
Turinu	Turin
Turchìa	Turkey
Turkmenistan	Turkmenistan
Tuscana	Tuscany
Tuvalu	Tuvalu
Tiru (cità)	Tyre
Mari Tirrenu	Tyrrhenian Sea
U	U
UNESCO	UNESCO
Uganna	Uganda
Paracqua	Umbrella
Umbria	Umbria
Emirati Àrabbi Uniti	United Arab Emirates
Regnu Unitu	United Kingdom
Catigurìa:Regnu Unitu	United Kingdom
Nazzioni Uniti	United Nations
Stati Uniti	United States
Catigurìa:Stati Uniti	United States
Università	University
Ununbiu	Ununbium
Ununhexiu	Ununhexium
Ununpentiu	Ununpentium
Ununquadiu	Ununquadium
Ununtriu	Ununtrium
Urali	Ural Mountains
Uraniu	Uranium
Uranu (pianeta)	Uranus
Uzbekistan	Uzbekistan
V	V
Vaduz	Vaduz
Valencia	Valencia
Valletta	Valletta
Vanadiu	Vanadium
Vanuatu	Vanuatu
Cità dû Vaticanu	Vatican City
Virdura	Vegetable
Vina (anatumìa)	Vein
Venezzuela	Venezuela
Vinezzia	Venice
Vèniri (pianeta)	Venus
Vèniri	Venus (disambiguation)
Vèniri (divinitati)	Venus (mythology)
Cutruzzu	Vertebral column
Vertebrata	Vertebrate
Victor Hugo	Victor Hugo
Vienna	Vienna
Vietnam	Vietnam
Guerra dû Vietnam	Vietnam War
Vichinghi	Viking
Vincent van Gogh	Vincent van Gogh
Vicenzu Bellini	Vincenzo Bellini
Acitu	Vinegar
Virgiliu	Virgil
Virginia	Virginia
Virginità	Virginity
Vladimir Lenin	Vladimir Lenin
Vladimir Nabokov	Vladimir Nabokov
Vladimir Putin	Vladimir Putin
Vurcanu (gioluggìa)	Volcano
Vulcanuluggìa	Volcanology
Pallavvolu	Volleyball
Voltaire	Voltaire
Vudu	Voodoo
Galles	Wales
Guerra	War
Category:Guerra	War
Varsavia	Warsaw
Washington	Washington
Acqua (vìppita)	Water
Catigurìa:Acqua	Water
Muluni d'acqua	Watermelon
Cira (sustanza modda)	Wax
Mèrcuri	Wednesday
Pisu	Weight
Wellington (Nova Zilanna)	Wellington
Sahara Uccidintali	Western Sahara
Furmentu	Wheat
Rota	Wheel
Casa Bianca	White House
Wiesbaden	Wiesbaden
Tistamentu	Will (law)
Gugghiermu II di Girmania	William II
William James	William James
William Shakespeare	William Shakespeare
Finestra	Window
Vinu	Wine
Category:Vinu	Wine
Winston Churchill	Winston Churchill
Mmirnata	Winter
Wolfgang Amadeus Mozart	Wolfgang Amadeus Mozart
Wolfgang Pauli	Wolfgang Pauli
Fìmmina	Woman
Lignu (materia)	Wood
Woody Allen	Woody Allen
WHO	World Health Organization
World Trade Center	World Trade Center
Prima Guerra Munniali	World War I
Secunna guerra munniali	World War II
Catigurìa:Secunna guerra munniali	World War II
World Wide Web	World Wide Web
Xenu	Xenon
Rangoon	Yangon
Yasser Arafat	Yasser Arafat
Annu	Year
Giarnu	Yellow
Yemen	Yemen
Itterbiu	Ytterbium
Ittriu	Yttrium
Yuri Gagarin	Yuri Gagarin
Z	Z
Zambia	Zambia
Zimbabbui	Zimbabwe
Zincu	Zinc
Zirconiu	Zirconium
Zuoluggìa	Zoology
Zoroastru	Zoroaster
