English	Sicilian
Alps	Alpi
Altar	Artaru
Aluminium	Alluminiu
Amazon River	Ciumi di l'Amazzoni
American Civil War	Guerra civili miricana
American Samoa	Samoa Miricana
American football	Futtibboll Miricanu
Americium	Americiu
Amman	Amman
Ammonia	Ammunìaca
Amphibian	Anfibbiu
Amphora	Bùmmulu
Amsterdam	Amsterdam
Anarchy	Anarchìa
Anatomy	Catigurìa:Anatumìa
Anatomy	Anatumìa
Anchor	Àncura
Andes	Andi
Andorra	Andorra
Andy Warhol	Andy Warhol
Angel	Àncilu (spìritu)
Angola	Angola
Animal	Armali
Animism	Animismu
Ant	Furmìcula
Antakya	Antiochia
Antarctica	Antàrtidi
Antarctica	Catigurìa:Antàrtica
Antenna (radio)	Ntinna
Anthrax	Cravunchiu
Anthropology	Antropoluggìa
Anthropology	Catigurìa:Antropoluggìa
Antigua and Barbuda	Antigua e Barbuda
Antimony	Antimoniu
Antisemitism	Antisimitismu
Antisemitism	Catigurìa:Antisimitismu
Antonio Vivaldi	Antoniu Vivaldi
Antwerp	Anversa
Anubis	Anubbis
Anus	Anu
Apollo (disambiguation)	Apollo
April	Aprili
April 14	14 di aprili
Apulia	Pugghia
Aqueduct	Cunnutta d’acqua
Arab League	Liga Àrabba
Arabic language	Lingua àrabba
Arachnid	Arachnida
Archaeology	Archioluggìa
Archaeology	Category:Archioluggìa
Archimedes	Archimedi
Archipelago	Arcipèlacu
Architecture	Architittura
Architecture	Catigurìa:Architittura
Archive	Archiviu
Archosaur	Archosauria
Argentina	Argintina
Argentina	Catigurìa:Argintina
Argon	Argon
Aristotle	Aristòtili
Arizona	Arizona
Arkansas	Arkansas
Arles	Arles
Armenia	Armenia
Arno River	Arnu
Arrow	Freccia
Arsenic	Arsenicu
Art	Arti
Arthropod	Arthropoda
Asia	Asia
Asia	Catigurìa:Asia
Association of Southeast Asian Nations	ASEAN
Astana	Astana
Astatine	Astatu
Asteraceae	Asteraceae
Asteroid	Astiròidi
Astrology	Astroluggìa
Astronaut	Astronauta
Astronomical unit	Unità astrunòmica
Astronomy	Astronumìa
Astronomy	Catigurìa:Astronumìa
Aswan	Assuan
Aten	Aton
Athens	Ateni
Athletics (track and field)	Attillètica
Atlanta	Atlanta
Atlantic Ocean	Ocèanu Atlànticu
Atmosphere	Attimusfera
Atom	Àtumu
Atomic number	Nùmmuru atòmicu
Attila the Hun	Attila
Auckland	Auckland
August	Austu
August 1	1 di austu
August 15	15 di austu
August 6	6 di austu
Augustus	Cesari Augustu
Australasia	Australasia
Australia	Australia
Austria	Austria
Austria	Catigurìa:Austria
Avalanche	Lavanca (frana di nivi)
Axe	Accetta
Azerbaijan	Azzirbaiggian
B	B
Babylonia	Babbilònia
Backgammon	Backgammon
Baghdad	Baghdad
Bahrain	Bahrain
Baku	Baku
Balance sheet	Bilanciu
Balearic Islands	Ìsuli Baliari
Bali	Bali
Balkans	Pinìsula balcànica
Ball	Badda
Bangalore	Bangaluri
Bangkok	Bangkok
Bangladesh	Bangladesci
Bank	Vancu (dipòsitu)
Baptism	Vattìu
Baptist	Chiesa Battista
Barbados	Barbados
Barcelona	Barcillona (Spagna)
Bari	Bari
Barium	Bariu
Baron	Baruni
Baroque	Baroccu
Baseball	Baseball
Basel	Basilea
Basil	Ocimum basilicum
Basilicata	Basilicata
Basketball	Palla a canistru
Bass guitar	Bassu (chitarra)
Bassoon	Truscia
Bast (mythology)	Bast
Bastille	Bastigghia
Bat	Taddarita (pipistrellu)
Battle of Hastings	Cummattimentu di Hastings
Bavaria	Baviera
Beach	Praia
Beak	Pizzu (mascidda)
Bear	Ursidae
Beer	Birra
Beijing	Pechinu
Beirut	Beirut
Belarus	Bielorussia
Belgium	Belgiu
Belgrade	Belgradu
Belisarius	Belisariu
Belize	Belizi
Bell (instrument)	Campana (strumentu)
Belo Horizonte	Belo Horizonte (cità)
Benghazi	Bengasi
Benin	Benin
Benito Mussolini	Benitu Mussolini
Bering Strait	Strittu di Bering
Berkelium	Berkeliu
Berlin	Birlinu
Berne	Berna
Bertrand Russell	Bertrand Russell
Bhutan	Bhutan
Bible	Bibbia cristiana
Big Bang	Big Bang
Bill Gates	Bill Gates
Biology	Bioluggìa
Biology	Catigurìa:Bioluggìa
Bird	Aceddu
Bismuth	Bismutu
Black	Nìuru
Black Death	Pesti bubbònica
Black Sea	Mari Nìuru
Black hole	Purtùsu nìuru
Blaise Pascal	Blaise Pascal
Blood	Sangu
Blues	Blues
Bob Dylan	Bob Dylan
Bob Marley	Bob Marley
Bobsleigh	Bob
Bohrium	Bohriu
Bolivia	Bolivia
Bologna	Bulogna
Bolzano	Buzzanu
Bombyx mori	Vermu dâ sita
Bone	Ossu (struttura rìggida)
Book	Libbru
Book of Joshua	Giosuè (libbru)
Book of Mormon	Lu Libbru di Mormon
Book of Numbers	Nùmmiri (libbru)
Book of Revelation	Apucalissi di Giuvanni
Book of Ruth	Rut
Boron	Boru
Bosnia and Herzegovina	Bosnia-Erzegovina
Bosporus	Bosfuru
Bot	Template:Bot
Botany	Butànica
Botswana	Botsuana
Brain	Ciriveddu
Brassiere	Stringipettu
Brazil	Brasili
Brazil	Catigurìa:Brasili
Bread	Pani
Breast	Minna (senu dâ fìmmina)
Bretagne	Britagna
Brick	Maduni
Brindisi	Brìndisi
Brisbane	Brisbane
Bristol	Bristullu
Broccoli	Brassica oleracea italica
Bronze Age	Etati dû brunzu
Brunei	Brunei
Brussels	Bruxelles
Bubonic plague	Pesti (fetu)
Bucharest	Bucarest
Budapest	Budapest
Buddha	Buddha
Buddhism	Buddismu
Buddy Holly	Buddy Holly
Buenos Aires	Buenos Aires
Bulgaria	Bulgarìa
Burkina Faso	Burchina Fasu
Burma	Myanmar
Buster Keaton	Buster Keaton
Butter	Butirru
C	C
Cadmium	Cadmiu
Caesium	Cesiu (elementu)
Cairo	Cairu
Calabria	Calabbria
Calcium	Calciu (mitallu)
Calendar	Calannariu
California	California
Californium	Californiu
Cambodia	Camboggia
Cameroon	Camerun
Campania	Campania
Canada	Canadà
Canada	Catigurìa:Canada
Canary Islands	Canari
Canberra	Canberra
Cancer (constellation)	Cancru (astronumìa)
Candle	Cannila
Cannes	Cannes
Cape Canaveral	Cape Canaveral
Cape Verde	Capu Virdi
Cape of Good Hope	Capu di Bona Spiranza
Capital (economics)	Capitali (econumìa)
Capital punishment	Pena di morti
Capitalism	Capitalismu
Caracas	Caracas
Caravaggio	Michelangilu Merisi di Caravaggiu
Carbon	Carbòniu
Cardiff	Cardiff
Carl Jung	Carl Jung
Carnivora	Carnivora
Carpathian Mountains	Carpazzi
Carthage	Cartàggini
Cartography	Cartugrafìa
Caryophyllales	Caryophyllales
Caspian Sea	Mar Caspiu
Castile (historical region)	Castigghia
Cat	Jattu
Catalonia	Catalugna
Cauliflower	Brassica oleracea botrytis
Cecil Rhodes	Cecil Rhodes
Celery	Accia
Celibacy	Schettu
Central African Republic	Ripubblica Centrafricana
Central America	Amèrica cintrali
Central America	Catigurìa:Amèrica cintrali
Central Intelligence Agency	CIA
Centre	Région Centre
Century	Sèculu
Ceres (dwarf planet)	Cèriri
Cerium	Ceriu
Cetacea	Citacea
Chad	Ciad
Chad	Catigurìa:Ciad
Chair	Sedda
Charadriiformes	Charadriiformes
Charlemagne	Carlu Magnu
Charles Baudelaire	Charles Baudelaire
Charles Darwin	Charles Darwin
Charles Dickens	Charles Dickens
Charles de Gaulle	Charles de Gaulle
Charlie Chaplin	Charlie Chaplin
Charlie Parker	Charlie Parker
Charon (mythology)	Caronti (mituluggìa)
Che Guevara	Che Guevara
Cheese	Furmaggiu
Chemical element	Elimentu chìmicu
Chemistry	Chìmica
Chemistry	Catigurìa:Chìmica
Chernobyl	Chernobyl
Chess	Scacchi
Chicago	Chicagu
Chickpea	Cìciru
Child	Picciriddu
Chile	Cili
Chile	Catigurìa:Cili
China	Catigurìa:Cina
Chocolate	Cioccolatti
Cholera	Culera
Chordate	Chordata
Christiaan Huygens	Christiaan Huygens
Christianity	Cristianèsimu
Christianity	Catigurìa:Cristianèsimu
Christmas	Natali
Christopher Columbus	Cristòfuru Culommu
Chromium	Cromu
Chronology	Catigurìa:Abbinimenti
Chuck Berry	Chuck Berry
Church of England	Chiesa Anglicana
Cicero	Ciciruni
Ciconiiformes	Ciconiiformes
Clarinet	Clarinu
Class (biology)	Classi (bioluggìa)
Claude Monet	Claude Monet
Clay	Argilla
Clergy	Cleru
Clock	Rologgiu
Clothing	Abbillimentu
Cloud	Nùvula
Clovis I	Cluduveu I
Cnidaria	Cnidaria
Coffee	Café
Cold War	Guerra Fridda
Cologne	Culonia
Colombia	Colombia
Colombo	Colombo
Color	Culuri
Colorado	Coloradu
Colossus of Rhodes	Culossu di Rodi
Comet	Cumeta
Common cold	Rifridduri
Commonwealth of Nations	Commonwealth
Communication	Cumunicazzioni
Communism	Cumunismu
Comoros	Comori
Complex number	Nùmmuru cumplessu
Computer	Computer
Computer science	Nfurmàtica
Computer software	Software
Conflict	Pizzìu
Confucianism	Cunfucianismu
Confucius	Cunfuciu
Constantine I	Custantinu I
Constellation	Custiddazzioni
Constitution (political)	Custituzzioni
Continent	Cuntinenti
Contract bridge	Bridge
Cooking	Cucina
Copper	Rami
Corinth	Corintu
Cornwall	Curnuvagghia
Corsica	Còrsica
Corvidae	Corvidae
Cosmology	Cosmoluggìa
Costa Rica	Costa Rica
Cotton	Cuttuni
Crane (bird)	Grua
Cricket	Cricket
Cricket (insect)	Griddu
Croatia	Croazzia
Crow	Corvus
Cuba	Cubba
Cubism	Cubbismu
Culture	Cultura
Culture	Catigurìa:Cultura
Cumbria	Cumbria
Curitiba	Curitiba
Curium	Curiu
Curling	Curling
Cycling	Ciclismu
Cyprus	Cipru
Czech Republic	Ripùbblica Ceca
Czechoslovakia	Cecoslovacchia
D	D
Dakar	Dakar
Damascus	Damascu
Dance	Abballu
Dante Alighieri	Danti Alighieri
Danube	Danubbiu
Darmstadtium	Darmstadtiu
Day	Jornu
Death	Morti
December	Dicèmmiru
December 31	31 di dicèmmiru
December 8	8 di dicèmmiru
Demagogy	Demaguggìa
Dementia	Demenza
Democracy	Dimucrazzìa
Dengue fever	Tirzana
Denmark	Danimarca
Detroit	Detroit
Deuteronomy	Deuterunomiu
Dew	Risinu
Dhaka	Dacca
Diarrhea	Cacaredda
Diaspora	Diàspora
Dice	Dadu (jocu)
Dictatorship	Dittatura
Dictionary	Dizziunariu
Diffraction	Diffrazzioni
Dinosaur	Dinusauru
Diplomacy	Dipromazzìa
Disambiguation	Catigurìa:Disambigua
Disease	Affizzioni
Division (mathematics)	Spartuta
Dog	Cani
Domain (biology)	Duminiu (bioluggìa)
Dominica	Dominica
Dominican Republic	Ripùbbrica Duminicana
Don Quixote	Don Chisciotti
Donato Bramante	Spagu
Donetsk	Donetsk
Donkey	Sceccu
Door	Porta
Doris Lessing	Doris Lessing
Double bass	Contrabbassu
Draughts	Dama
Dresden	Dresda
Drink	Viviruni
Drug addiction	Divotu (idiali)
Drum	Tammuru
Dublin	Dublinu
Dubnium	Dubniu
Dune	Muntarozzu
Dysprosium	Disprosiu
E-mail	E-mail
Ear	Aricchiu
Earth	Terra (pianeta)
Earth science	Scienzi dâ terra
Earthquake	Tirrimotu
East Timor	Timor Est
Easter	Pasqua
Eastern Orthodox Church	Chiesa Ortudossa
Economics	Econumìa
Economics	Catigurìa:Econumìa
Economy	Econumìa
Ecuador	Ecuaturi
Edgar Degas	Edgar Degas
Edinburgh	Edimburgu
Edmund Hillary	Edmund Hillary
Education	Aducazzioni
Education	Catigurìa:Aducazzioni
Edvard Munch	Edvard Munch
Eggplant	Milinciana
Egypt	Eggittu
Egypt	Catigurìa:Eggittu
Einsteinium	Einsteiniu
El Salvador	El Salvador
Electrochemistry	Alittrochìmica
Electron	Elettroni
Electronics	Alittrònica
Ellipse	Ellissi
Elvis Presley	Elvis Presley
Emilia-Romagna	Emilia Rumagna
Emotion	Emuzzioni
Empedocles	Empedocli
Encyclopedia	Nciclupidìa
Engineering	Ncignirìa
England	Nglaterra
English Channel	Canali dâ Mànica
English language	Lingua ngrisa
Enrico Caruso	Enricu Carusu
Enrico Fermi	Enricu Fermi
Epidemic	Pidimìa
Epiphany (Christian)	Strina
Epistle to the Romans	Littra a li Rumani
Equator	Equaturi (tirrestri)
Equatorial Guinea	Guinia Ecuaturiali
Eratosthenes	Eratòstini
Erbium	Erbiu
Eris (dwarf planet)	Eris (astronumìa)
Ernest Hemingway	Ernest Hemingway
Esophagus	Cannarozzu
Esperanto	Lingua esperantu
Ethics	Ètica
Ethiopia	Etiopia
Euclid	Euclidi
Eukaryote	Eukaryota
Euro	Euru
Europe	Europa
Europe	Catigurìa:Europa
European Union	Unioni Europea
European Union	Catigurìa:Unioni europea
Europium	Europiu
Exodus	Èsudu
Eye	Occhiu
F	F
Fable	Fàula
Factorial	Fatturiali
Factory	Fàbbrica
Fallow Deer	Dàinu
Family (biology)	Famigghia (bioluggìa)
Far East	Livanti stremu
Fascism	Fascismu
Fashion	Catigurìa:Moda
Fashion	Moda
Fasting	Dijunu
Fear	Scantu
February	Frivaru
February 12	12 di frivaru
February 14	14 di frivaru
February 2	2 di frivaru
February 22	22 di frivaru
February 29	29 di frivaru
Feces	Cacca
Federico Fellini	Fidiricu Fellini
Feminism	Fimminismu
Ferdinand Magellan	Firdinannu Magillanu
Fermentation (biochemistry)	Firmintazzioni
Fever	Frevi
Fiat	FIAT
Fibonacci number	Succissioni di Fibonacci
Fidel Castro	Fidel Castru
Fiji	Figgi
Film	Category:Cìnima
Film	Pillìcula
Finance	Finanza
Finland	Finlandia
Finland	Catigurìa:Finlandia
Fire	Focu
First Epistle to the Corinthians	Prima Littra a li Curinzî
Fish	Pisci
Flag	Bannera
Flanders	Fiandri
Flatulence	Pìditu
Flea	Pùlici
Flood	Allavinamentu
Florence	Firenzi
Florida	Florida
Flower	Ciuri
Flowering plant	Magnoliophyta
Fog	Negghia (finòminu meteorològgicu)
Folklore	Category:Folklori
Football (soccer)	Palluni (sport)
Fork	Bruccetta
Fortification	Furtizza (furtificazzioni)
Fountain	Funtana
Fraction (mathematics)	Frazzioni (matimàtica)
France	Francia
France	Catigurìa:Francia
Francis Drake	Francis Drake
Francium	Franciu
Frankfurt	Francuforti suprô Menu
Frankfurt (disambiguation)	Francuforti
Frederick II	Fidiricu II di Hohenstaufen
French Revolution	Rivuluzzioni francisa
Friction	Munciuniata
Friedrich Engels	Friedrich Engels
Friuli-Venezia Giulia	Friuli Venezzia Giulia
Fruit	Frutta
Fundamentalism	Funnamintalismu
Fungus	Funci
Fyodor Dostoevsky	Fëdor Mikhailovič Dostoevskij
G	G
Gabon	Gabon
Gadolinium	Gadoliniu
Gaetano Donizetti	Gaetanu Donizzetti
Galaxy	Galassia
Galicia (Central Europe)	Galizzia (Europa cintrali)
Galicia (Spain)	Galizzia (Spagna)
Galileo Galilei	Galileu Galilei
Gallium	Galliu (elementu)
Gambling	Jocu d'azzardu
Game	Jòcura
Game theory	Tiurìa di li joca
Garden	Jardinu (ciuri)
Gargoyle	Catusu
Garlic	Agghia
Gas	Gas
Gautama Buddha	Gautama Siddhartha
Geb	Geb
Geisha	Geisha
Genealogy	Catanannu (antinatu)
Genesis	Gènisi
Geneva	Ginevra (cità)
Genie	Geniu
Genoa	Gènuva
Genus	Gèniri (bioluggìa)
Geography	Giografìa
Geography	Catigurìa:Giografìa
Geology	Gioluggìa
Geophysics	Giofìsica
George Gershwin	George Gershwin
George Harrison	George Harrison
George Orwell	George Orwell
George W. Bush	George W. Bush
George Washington	George Washington
Georges Bizet	Georges Bizet
Georgia (U.S. state)	Georgia (USA)
Georgia (country)	Giorgia
German language	Lingua tudisca
Germanium	Girmaniu
Germany	Girmania
Germany	Catigurìa:Girmania
Ghana	Gana
Giant Panda	Panda gicanti
Gibraltar	Gibbilterra
Giordano Bruno	Giordanu Brunu
Giovanni Boccaccio	Giuvanni Boccacciu
Giraffe	Giraffa
Giuseppe Garibaldi	Giuseppi Garibbaldi
Giuseppe Verdi	Giuseppi Verdi
Gland	Ghiànnula
Glasgow	Glasgow
Glasnost	Glasnost
Glasses	Ucchiali
Globe artichoke	Cynara scolymus
Gnathostomata	Gnathostomata
God	Diu
Gold	Oru
Google	Google
Gospel	Vanceli
Gospel of Luke	Vancelu di Luca
Government	Cuvernu
Gravitation	Gravitati
Gray Wolf	Lupu
Great Britain	Gran Britagna
Greece	Grecia
Greece	Catigurìa:Grecia
Green	Virdi
Greenhouse	Serra (ciurera)
Greenland	Groenlannia
Greenpeace	Greenpeace
Greta Garbo	Greta Garbu
Gross domestic product	Prudottu Nternu Lordu
Group (mathematics)	Gruppu (matimatica)
Guam	Guam
Guglielmo Marconi	Gugghiermu Marconi
Guinea	Guinia
Guinea-Bissau	Guinia Bissau
Guitar	Chitarra
Gulf of Mexico	Gulfu dû Mèssicu
Gull	Laridae
H	H
Hadrian	Adrianu (mpiraturi)
Hail	Gragnola
Haiti	Aiti
Hamas	Hamas
Hamburg	Amburgu
Hammer	Marteddu
Hannibal	Annibbali (cumannanti)
Hanover	Hannover
Harpsichord	Clavicèmbalu
Hassium	Hassiu
Havana	L'Avana
Hawaii	Hawaii
Head	Testa
Health	Saluti
Heart	Cori
Heat	Caluri
Hedgehog	Rizzu
Helsinki	Helsinki
Hemorrhoid	Murròiti
Henri Matisse	Henri Matisse
Henry Ford	Henry Ford
Henry Miller	Henry Miller
Heraclitus	Eràclitu
Heraldry	Catigurìa:Aràldica
Herodotus	Eròdutu
Hesse	Hessen
Hezbollah	Hezbollah
Himalayas	Himalaya
Hippocrates	Ippocrati
Hirohito	Hirohito
Hiroshima	Hiroshima
History	Storia
History	Catigurìa:Storia
Hollywood	Hollywood
Holmium	Olmiu
Holy Roman Empire	Sacru Rumanu Mpiru
Homer	Omeru
Homosexuality	Omusissualità
Honduras	Honduras
Honey	Meli
Hong Kong	Hong Kong
Honolulu	Honolulu
Horace	Quintu Orazziu Flaccu
Horse	Cavaddu
Hotel	Arbergu
Hugh Capet	Ugu Capetu
Human	Umanu
Hungary	Unghirìa
Hunger	Fami
Hydrogen	Idrògginu
Hyena	Hyaenidae
Hyperion (moon)	Iperiuni
I	I
Iceland	Islandia
Iceland	Catigurìa:Islandia
Icon	Cona
Idaho	Idaho
Iliad	Iliadi
Illinois	Illinois
Immanuel Kant	Immanuel Kant
Imperialism	Mpirialismu
Impressionism	Mprissiunismu
Independence	Nnipinnenza
India	Innia
Indium	Ìndiu
Indonesia	Indunesia
Inductor	Ruccheddu
Industry	Nnustria
Information	Nfurmazzioni
Integer	Nùmmuru rilativu
Internet	Internet
Iodine	Iodiu
Iran	Iran
Iran	Catigurìa:Iran
Iraq	Iraq
Iridium	Irìdiu
Iron	Ferru
Iron Age	Etati dû ferru
Irrational number	Nùmmuru irrazziunali
Isaac Newton	Isaac Newton
Isis	Iside
Islam	Islam
Island	Ìsula
Isle of Man	Ìsula di Man
Israel	Israeli
Istanbul	Istanbul
Italo Calvino	Italu Calvinu
Italy	Italia
Italy	Catigurìa:Italia
J	J
Jacques Cartier	Jacques Cartier
Jacques Offenbach	Jacques Offenbach
Jamaica	Giamaica
James Cook	James Cook
James Joyce	James Joyce
January	Jinnaru
January 1	1 di jinnaru
January 19	19 di jinnaru
January 20	20 di jinnaru
January 6	6 di jinnaru
Japan	Giappuni
Japan	Catigurìa:Giappuni
Java	Giava
Jawaharlal Nehru	Jawaharlal Nehru
Jazz	Jazz
Jean-Jacques Rousseau	Jean-Jacques Rousseau
Jeddah	Gedda
Jerez de la Frontera	Jerez de la Frontera
Jerusalem	Girusalemmi
Jesus	Gesù Cristu
Jew	Abbreu
Jew's harp	Marranzanu
Joan of Arc	Giuvanna d'Arcu
Johann Sebastian Bach	Johann Sebastian Bach
Johann Wolfgang von Goethe	Johann Wolfgang von Goethe
Johannes Gutenberg	Johann Gutenberg
Johannes Kepler	Johannes Kepler
John Calvin	Giuvanni Calvinu
John Lennon	John Lennon
John Maynard Keynes	John Maynard Keynes
Jordan	Giurdania
Jordan River	Ciumi Giurdanu
Joseph Stalin	Giuseppi Stalin
Journalism	Jurnalismu
Judaism	Catigurìa:Abbraismu
Julian the Apostate	Giulianu (mpiraturi rumanu)
Julius Caesar	Caiu Giuliu Cesari
July	Giugnettu
July 1	1 di giugnettu
July 4	4 di giugnettu
June	Giugnu
June 14	14 di giugnu
June 21	21 di giugnu
June 23	23 di giugnu
June 24	24 di giugnu
June 29	29 di giugnu
June 3	3 di giugnu
Juno (mythology)	Giununi
Jupiter (disambiguation)	Giovi
Jupiter (mythology)	Giovi (divinitati)
Justinian I	Giustinianu I
KGB	KGB
Kamikaze	Kamikazi
Kangaroo	Canguru
Karate	Karate
Karl Marx	Karl Marx
Katowice	Katowice
Kazakhstan	Kazakistan
Kenya	Kenya
Kernel (computer science)	Kernel
Kidney	Rini
Kiev	Kiev
Kilogram	Chilu
Kimono	Chimonu
Kingdom (biology)	Regnu (bioluggìa)
Kingston	Kingston
Kinshasa	Kinshasa
Kiribati	Kiribati
Kiss	Vasata
Knee	Dinocchiu
Knowledge	Canuscenza
Kolkata	Calcutta
Korea	Corea
Korea	Catigurìa:Corea
Krypton	Kripton (elementu)
Kuiper belt	Cintura di Kuiper
Kyoto	Kyotu
L	L
La Paz	La Paz
Lagos	Lagos
Lake	Lacu (bacinu)
Lake Geneva	Lacu di Ginevra
Lake Tanganyika	Lacu Tanganyika
Language	Lingua (parràta)
Languedoc-Roussillon	Linguadoca-Russigghiuni
Lanthanum	Lantaniu
Laos	Laos
Latin	Lingua latina
Latin America	Amèrica latina
Latvia	Lettonia
Lava	Lava
Law	Catigurìa:Liggi
Le Corbusier	Le Corbusier
Lead	Chiummu
Lebanon	Lìbbanu
Leipzig	Lipsia
Leon Trotsky	Leon Davidovich Trotsky
Leonardo da Vinci	Liunardu da Vinci
Leonhard Euler	Liunardu Euleru
Leonid Brezhnev	Leonid Brežnev
Leopard	Liupardu
Lesotho	Lesothu
Letter (alphabet)	Littra (signu gràficu)
Leviticus	Levìticu
Liberia	Libberia
Libya	Libbia
Lie	Fannonia
Liechtenstein	Liechtenstein
Light	Luci
Light-year	Annu luci
Lighter	Azzarinu
Liguria	Liguria
Lille	Lille
Lima	Lima
Linguistics	Linguìstica
Linux	Linux
Lion	Liuni
Liqueur	Licori
Lisbon	Lisbona
Literature	Littiratura
Literature	Catigurìa:Littiratura
Lithuania	Lituania
Lithuania	Catigurìa:Lituania
Liverpool	Liverpool
Logic	Lòggica
Loire River	Loira
Lombardy	Lummardìa
London	Londra
Los Angeles	Los Angeles
Louis Armstrong	Louis Armstrong
Love	Amuri
Luciano Pavarotti	Lucianu Pavarotti
Ludwig van Beethoven	Ludwig van Beethoven
Luigi Pirandello	Luiggi Pirandellu
Lung	Purmuna
Lutetium	Lutezziu
Luxembourg	Lussimburgu
Lyon	Lioni
Lysergic acid diethylamide	LSD
M	M
Macau	Macau
Macedonia	Macedonia
Macedonia (Greece)	Macidonia (Grecia)
Macintosh	Apple Macintosh
Madagascar	Madagascar
Madonna (entertainer)	Madonna (cantanti)
Madrid	Madrid
Mafia	Mafia
Maghreb	Maghreb
Magnesium	Magnesiu
Mahatma Gandhi	Mahatma Gandhi
Malaysia	Malesia
Mali	Mali
Malta	Malta
Malta	Catigurìa:Malta
Maltese language	Lingua maltisa
Mammal	Mammìfiri
Manama	Manama
Manatee	Lamantinu
Manchester	Manchester
Manganese	Manganesi
Manila	Manila
Mannerism	Manera
Mao Zedong	Mau Zitung
Maoism	Maoismu
Marathon	Maratona
Marble	Màrmuru
Marc Chagall	Marc Chagall
Marcel Marceau	Marcel Marceau
March	Marzu
March 17	17 di marzu
March 19	19 di marzu
March 2	2 di marzu
March 25	25 di marzu
Marche	Marchi
Marco Polo	Marcu Polu
Marcus Aurelius	Marcu Aureliu
Margaret Thatcher	Margaret Thatcher
Maria Callas	Maria Callas
Marie Curie	Marie Curie
Mars (disambiguation)	Marti
Mars (mythology)	Marti (divinitati)
Marseille	Marsigghia
Marshall Islands	Ìsuli Marshall
Marshall Plan	Pianu Marshall
Martin Luther	Martin Luteru
Martin Luther King	Martin Luther King
Mary Shelley	Mary Shelley
Mary Wollstonecraft	Mary Wollstonecraft
Mass	Massa
Match	Cirinu
Mathematics	Matimàtica
Mathematics	Catigurìa:Matimàtica
Mauna Kea	Mauna Kea
Mauritania	Mauritania
Mauritania	Catigurìa:Mauritania
Mauritius	Mauritius
May	Maiu
May 1	1 di maiu
May 24	24 di maiu
Meat	Carni
Mecca	Mecca
Mechanical engineering	Ncignirìa miccànica
Median	Mediana
Medication	Fàrmacu
Medicine	Midicina
Mediterranean Sea	Mari Meditirràniu
Meitnerium	Meitneriu
Mendelevium	Mendeleviu
Mercury	Mercuriu
Mercury (element)	Mercuriu (elementu chìmicu)
Mercury (planet)	Mircuriu (pianeta)
Mesopotamia	Mesopotamia
Messina	Missina
Metaphysics	Mitafìsica
Mexico	Mèssicu
Mexico	Catigurìa:Mèssicu
Mexico City	Cità dû Mèssicu
Miami	Miami
Michelangelo	Michelàngilu Buonarroti
Middle Ages	Mediuevu
